dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
4;17/04/2020;1;0;0;1
4;18/04/2020;1;0;0;1
4;19/04/2020;6;0;0;2
4;20/04/2020;10;0;0;2
4;21/04/2020;1;0;1;4
4;22/04/2020;4;0;0;8
4;23/04/2020;4;1;0;4
4;24/04/2020;3;0;0;2
4;25/04/2020;1;0;0;2
4;26/04/2020;0;0;0;0
4;27/04/2020;1;0;0;3
4;28/04/2020;2;0;0;2
4;29/04/2020;1;1;0;1
4;30/04/2020;2;0;0;1
4;01/05/2020;0;0;1;0
4;02/05/2020;0;0;0;0
4;03/05/2020;0;0;0;0
4;04/05/2020;0;0;0;1
4;05/05/2020;1;0;0;1
4;06/05/2020;1;0;0;2
4;07/05/2020;0;0;1;1
4;08/05/2020;0;0;0;2
4;09/05/2020;0;0;0;0
4;10/05/2020;0;0;0;0
4;11/05/2020;1;0;0;1
4;12/05/2020;0;1;0;0
4;13/05/2020;0;0;0;0
4;14/05/2020;0;0;0;1
4;15/05/2020;0;0;0;0
4;16/05/2020;3;0;0;0
4;17/05/2020;0;0;1;0
4;18/05/2020;1;0;0;1
4;19/05/2020;1;0;1;0
4;20/05/2020;0;0;0;0
4;21/05/2020;0;0;0;0
4;22/05/2020;0;0;0;0
4;23/05/2020;0;0;0;0
4;24/05/2020;0;0;0;0
4;25/05/2020;0;0;0;1
4;26/05/2020;0;0;0;0
4;27/05/2020;0;0;1;0
4;28/05/2020;0;0;0;0
4;29/05/2020;0;0;0;0
4;30/05/2020;0;0;0;0
4;31/05/2020;0;0;0;0
4;01/06/2020;0;0;0;1
4;02/06/2020;0;0;0;0
4;03/06/2020;1;0;0;1
4;04/06/2020;0;0;0;0
4;05/06/2020;0;0;0;0
4;06/06/2020;0;0;0;0
4;07/06/2020;0;0;0;0
4;08/06/2020;0;0;0;1
4;09/06/2020;0;0;0;0
4;10/06/2020;0;0;0;0
4;11/06/2020;0;0;0;4
4;12/06/2020;0;0;1;3
4;13/06/2020;0;0;0;0
4;14/06/2020;0;0;0;0
4;15/06/2020;0;0;0;0
4;16/06/2020;0;0;0;0
4;17/06/2020;0;0;0;1
4;18/06/2020;0;0;0;0
4;19/06/2020;0;0;0;0
4;20/06/2020;0;0;0;0
4;21/06/2020;0;0;0;0
4;22/06/2020;0;0;0;0
4;23/06/2020;0;0;0;0
4;24/06/2020;1;0;0;1
4;25/06/2020;0;0;0;1
4;26/06/2020;0;0;0;0
4;27/06/2020;0;0;0;0
4;28/06/2020;0;0;0;0
4;29/06/2020;0;0;0;0
4;30/06/2020;0;0;0;0
4;01/07/2020;1;0;0;0
4;02/07/2020;0;0;0;0
4;03/07/2020;0;0;0;0
4;04/07/2020;0;0;0;0
4;05/07/2020;0;0;0;0
4;06/07/2020;0;0;0;1
4;07/07/2020;0;0;0;0
4;08/07/2020;0;0;0;0
4;09/07/2020;0;0;0;0
4;10/07/2020;0;0;0;0
4;11/07/2020;0;0;0;0
4;12/07/2020;0;0;0;0
4;13/07/2020;0;0;0;0
4;14/07/2020;0;0;0;0
4;15/07/2020;0;0;0;1
4;16/07/2020;0;0;0;0
4;17/07/2020;0;0;0;0
4;18/07/2020;0;0;0;0
4;19/07/2020;0;0;0;0
4;20/07/2020;0;0;0;0
4;21/07/2020;0;0;0;0
4;22/07/2020;0;0;0;0
4;23/07/2020;0;0;0;0
4;24/07/2020;0;0;0;0
4;25/07/2020;0;0;0;0
4;26/07/2020;0;0;0;0
4;27/07/2020;0;0;0;0
4;28/07/2020;0;0;0;0
4;29/07/2020;0;0;0;0
4;30/07/2020;0;0;0;0
4;31/07/2020;0;0;0;0
4;01/08/2020;0;0;0;0
4;02/08/2020;0;0;0;0
4;03/08/2020;0;0;0;0
4;04/08/2020;0;0;0;0
4;05/08/2020;0;0;0;0
4;06/08/2020;1;0;0;1
4;07/08/2020;0;0;0;0
4;08/08/2020;0;0;0;0
4;09/08/2020;0;0;0;0
4;10/08/2020;1;0;0;1
4;11/08/2020;0;0;0;0
4;12/08/2020;1;0;0;0
4;13/08/2020;0;0;0;0
4;14/08/2020;0;0;0;0
4;15/08/2020;0;0;0;0
4;16/08/2020;0;0;0;0
4;17/08/2020;0;0;0;0
4;18/08/2020;0;0;0;0
4;19/08/2020;0;0;0;0
4;20/08/2020;0;0;0;0
4;21/08/2020;0;0;0;0
4;22/08/2020;1;1;0;0
4;23/08/2020;0;0;0;0
4;24/08/2020;0;0;0;0
4;25/08/2020;2;0;0;0
4;26/08/2020;0;0;0;0
4;27/08/2020;1;0;0;3
4;28/08/2020;0;0;0;0
4;29/08/2020;3;0;0;0
4;30/08/2020;0;0;0;0
4;31/08/2020;1;0;0;0
4;01/09/2020;2;0;0;1
4;02/09/2020;0;0;0;0
4;03/09/2020;0;0;0;0
4;04/09/2020;0;0;0;2
4;05/09/2020;0;0;1;0
4;06/09/2020;1;0;0;0
4;07/09/2020;1;0;0;4
4;08/09/2020;1;0;0;0
4;09/09/2020;1;0;1;2
4;10/09/2020;2;0;0;1
4;11/09/2020;0;0;0;2
4;12/09/2020;0;0;0;0
4;13/09/2020;2;0;0;2
4;14/09/2020;0;0;0;0
4;15/09/2020;1;0;0;0
4;16/09/2020;0;0;0;0
4;17/09/2020;0;0;0;1
4;18/09/2020;2;0;0;0
4;19/09/2020;0;0;0;0
4;20/09/2020;0;0;0;0
4;21/09/2020;0;0;0;0
4;22/09/2020;1;0;0;0
4;23/09/2020;3;0;0;0
4;24/09/2020;1;1;0;1
4;25/09/2020;2;0;0;1
4;26/09/2020;3;0;0;1
4;27/09/2020;1;0;0;0
4;28/09/2020;0;0;0;1
4;29/09/2020;3;0;1;3
4;30/09/2020;1;0;0;0
4;01/10/2020;2;0;0;1
4;02/10/2020;1;0;0;1
4;03/10/2020;1;0;0;2
4;04/10/2020;0;0;0;0
4;05/10/2020;0;0;0;0
4;06/10/2020;1;0;0;1
4;07/10/2020;3;1;0;1
4;08/10/2020;4;0;1;3
4;09/10/2020;0;0;0;1
4;10/10/2020;0;2;0;0
4;11/10/2020;0;0;0;0
4;12/10/2020;3;1;0;2
4;13/10/2020;2;0;0;0
4;14/10/2020;1;0;0;0
4;15/10/2020;3;1;0;0
4;16/10/2020;1;0;0;1
4;17/10/2020;3;1;0;1
4;18/10/2020;3;0;0;1
4;19/10/2020;2;0;0;2
4;20/10/2020;2;0;1;3
4;21/10/2020;3;0;0;1
4;22/10/2020;10;0;0;2
4;23/10/2020;0;0;0;1
4;24/10/2020;8;1;0;1
4;25/10/2020;0;0;1;0
4;26/10/2020;10;2;0;0
4;27/10/2020;6;0;1;1
4;28/10/2020;10;3;0;3
4;29/10/2020;8;0;1;3
4;30/10/2020;19;5;0;5
4;31/10/2020;3;0;3;4
4;01/11/2020;6;1;0;4
4;02/11/2020;5;0;0;0
4;03/11/2020;15;1;1;4
4;04/11/2020;17;0;0;7
4;05/11/2020;10;0;0;9
4;06/11/2020;15;0;0;3
4;07/11/2020;13;3;2;7
4;08/11/2020;4;0;2;1
4;09/11/2020;10;1;2;9
4;10/11/2020;30;2;1;14
4;11/11/2020;12;1;3;5
4;12/11/2020;6;1;1;2
4;13/11/2020;15;0;5;8
4;14/11/2020;17;0;1;10
4;15/11/2020;5;0;4;0
4;16/11/2020;7;2;0;1
4;17/11/2020;12;0;1;7
4;18/11/2020;25;0;2;15
4;19/11/2020;4;0;1;7
4;20/11/2020;21;0;1;28
4;21/11/2020;11;0;2;6
4;22/11/2020;3;0;0;3
4;23/11/2020;8;1;1;2
4;24/11/2020;29;0;4;22
4;25/11/2020;11;0;0;16
4;26/11/2020;7;0;1;2
4;27/11/2020;7;0;2;6
4;28/11/2020;7;0;0;2
4;29/11/2020;20;0;3;2
4;30/11/2020;5;0;1;13
4;01/12/2020;3;0;0;6
4;02/12/2020;7;1;3;9
4;03/12/2020;3;1;7;4
4;04/12/2020;13;0;3;15
4;05/12/2020;9;0;0;4
4;06/12/2020;8;0;5;2
4;07/12/2020;5;0;1;5
5;19/03/2020;4;0;0;1
5;20/03/2020;2;0;0;0
5;21/03/2020;3;0;0;1
5;22/03/2020;3;0;0;0
5;23/03/2020;5;3;0;2
5;24/03/2020;4;1;1;4
5;25/03/2020;6;0;0;3
5;26/03/2020;7;2;0;1
5;27/03/2020;5;1;0;2
5;28/03/2020;4;0;0;4
5;29/03/2020;8;2;0;1
5;30/03/2020;9;0;0;6
5;31/03/2020;7;0;0;3
5;01/04/2020;7;2;0;0
5;02/04/2020;8;5;0;2
5;03/04/2020;6;2;0;0
5;04/04/2020;1;1;0;5
5;05/04/2020;2;0;0;3
5;06/04/2020;6;1;1;1
5;07/04/2020;2;1;0;2
5;08/04/2020;2;2;0;5
5;09/04/2020;1;0;0;8
5;10/04/2020;2;0;0;4
5;11/04/2020;1;0;0;3
5;12/04/2020;1;0;1;0
5;13/04/2020;2;0;0;2
5;14/04/2020;0;0;0;4
5;15/04/2020;4;0;1;5
5;16/04/2020;2;0;0;3
5;17/04/2020;1;0;1;1
5;18/04/2020;2;0;1;4
5;19/04/2020;0;0;0;0
5;20/04/2020;0;1;0;0
5;21/04/2020;6;0;0;2
5;22/04/2020;1;0;0;1
5;23/04/2020;1;0;0;1
5;24/04/2020;1;0;0;3
5;25/04/2020;3;0;0;1
5;26/04/2020;0;0;0;0
5;27/04/2020;0;0;0;5
5;28/04/2020;0;0;0;1
5;29/04/2020;0;0;2;0
5;30/04/2020;3;0;0;0
5;01/05/2020;1;0;0;0
5;02/05/2020;2;0;0;0
5;03/05/2020;0;0;0;0
5;04/05/2020;0;0;0;0
5;05/05/2020;4;0;2;1
5;06/05/2020;0;0;0;0
5;07/05/2020;0;0;1;2
5;08/05/2020;0;0;0;0
5;09/05/2020;1;1;0;1
5;10/05/2020;0;0;0;0
5;11/05/2020;1;0;1;1
5;12/05/2020;0;0;1;0
5;13/05/2020;0;0;0;1
5;14/05/2020;0;0;2;1
5;15/05/2020;0;0;0;0
5;16/05/2020;0;0;0;0
5;17/05/2020;0;0;0;0
5;18/05/2020;2;0;1;1
5;19/05/2020;0;0;0;1
5;20/05/2020;0;0;0;0
5;21/05/2020;0;0;0;0
5;22/05/2020;0;0;1;0
5;23/05/2020;0;0;0;0
5;24/05/2020;0;0;0;0
5;25/05/2020;0;0;0;0
5;26/05/2020;0;0;0;1
5;27/05/2020;0;0;0;0
5;28/05/2020;1;0;0;0
5;29/05/2020;0;0;0;0
5;30/05/2020;0;0;0;0
5;31/05/2020;0;0;0;0
5;01/06/2020;0;0;0;0
5;02/06/2020;0;0;1;3
5;03/06/2020;0;0;0;0
5;04/06/2020;0;0;0;1
5;05/06/2020;0;0;0;0
5;06/06/2020;0;0;0;2
5;07/06/2020;0;0;0;0
5;08/06/2020;0;0;0;0
5;09/06/2020;1;0;0;0
5;10/06/2020;0;0;0;0
5;11/06/2020;0;0;0;4
5;12/06/2020;0;0;0;6
5;13/06/2020;0;0;0;1
5;14/06/2020;0;0;0;0
5;15/06/2020;0;0;0;0
5;16/06/2020;0;0;0;0
5;17/06/2020;1;1;0;1
5;18/06/2020;0;0;0;0
5;19/06/2020;0;0;0;0
5;20/06/2020;0;0;0;0
5;21/06/2020;0;0;0;0
5;22/06/2020;0;0;0;0
5;23/06/2020;0;0;0;1
5;24/06/2020;0;0;0;0
5;25/06/2020;0;0;0;0
5;26/06/2020;0;0;0;0
5;27/06/2020;0;0;0;0
5;28/06/2020;0;0;0;0
5;29/06/2020;0;0;0;0
5;30/06/2020;0;0;0;1
5;01/07/2020;0;0;0;0
5;02/07/2020;0;0;0;0
5;03/07/2020;0;0;0;0
5;04/07/2020;0;0;0;0
5;05/07/2020;0;0;0;0
5;06/07/2020;0;0;0;0
5;07/07/2020;0;0;0;0
5;08/07/2020;0;0;0;0
5;09/07/2020;0;0;0;0
5;10/07/2020;0;0;0;0
5;11/07/2020;0;0;0;0
5;12/07/2020;0;0;0;0
5;13/07/2020;0;0;0;0
5;14/07/2020;0;0;0;0
5;15/07/2020;1;0;0;1
5;16/07/2020;0;0;0;1
5;17/07/2020;0;0;0;1
5;18/07/2020;0;0;0;0
5;19/07/2020;0;0;0;0
5;20/07/2020;0;0;0;0
5;21/07/2020;0;0;0;0
5;22/07/2020;0;0;0;0
5;23/07/2020;0;0;0;0
5;24/07/2020;0;0;0;0
5;25/07/2020;0;0;0;1
5;26/07/2020;0;0;0;0
5;27/07/2020;0;0;0;0
5;28/07/2020;0;0;0;0
5;29/07/2020;0;0;0;0
5;30/07/2020;0;0;0;0
5;31/07/2020;0;0;0;0
5;01/08/2020;0;0;0;0
5;02/08/2020;0;0;0;0
5;03/08/2020;0;0;0;0
5;04/08/2020;0;0;0;0
5;05/08/2020;1;0;0;1
5;06/08/2020;0;0;0;0
5;07/08/2020;1;0;0;1
5;08/08/2020;0;0;0;0
5;09/08/2020;1;0;0;0
5;10/08/2020;0;0;0;0
5;11/08/2020;0;0;0;0
5;12/08/2020;0;0;0;1
5;13/08/2020;1;0;0;0
5;14/08/2020;0;0;0;0
5;15/08/2020;0;0;0;0
5;16/08/2020;2;0;0;0
5;17/08/2020;0;0;0;0
5;18/08/2020;0;1;0;1
5;19/08/2020;0;0;0;1
5;20/08/2020;0;0;0;1
5;21/08/2020;2;1;1;1
5;22/08/2020;0;0;0;0
5;23/08/2020;0;0;0;0
5;24/08/2020;0;0;0;0
5;25/08/2020;0;0;0;0
5;26/08/2020;0;0;1;1
5;27/08/2020;0;0;0;0
5;28/08/2020;1;0;0;0
5;29/08/2020;1;0;0;0
5;30/08/2020;0;0;0;0
5;31/08/2020;0;0;0;0
5;01/09/2020;1;0;0;0
5;02/09/2020;0;0;0;0
5;03/09/2020;0;0;0;0
5;04/09/2020;0;0;0;0
5;05/09/2020;1;0;0;1
5;06/09/2020;0;0;0;0
5;07/09/2020;0;0;0;0
5;08/09/2020;0;0;0;0
5;09/09/2020;5;1;0;2
5;10/09/2020;0;0;0;0
5;11/09/2020;0;1;0;1
5;12/09/2020;1;0;0;2
5;13/09/2020;1;0;0;0
5;14/09/2020;1;0;0;0
5;15/09/2020;2;0;0;1
5;16/09/2020;0;0;0;2
5;17/09/2020;1;0;0;0
5;18/09/2020;1;1;0;1
5;19/09/2020;0;0;0;0
5;20/09/2020;0;0;0;1
5;21/09/2020;1;0;0;1
5;22/09/2020;1;1;0;1
5;23/09/2020;0;0;0;0
5;24/09/2020;0;0;0;0
5;25/09/2020;2;1;0;2
5;26/09/2020;2;0;1;1
5;27/09/2020;0;1;0;0
5;28/09/2020;0;0;0;0
5;29/09/2020;2;0;1;1
5;30/09/2020;2;0;0;2
5;01/10/2020;2;1;0;0
5;02/10/2020;1;0;0;0
5;03/10/2020;0;0;0;0
5;04/10/2020;7;0;0;0
5;05/10/2020;2;0;0;0
5;06/10/2020;0;1;0;2
5;07/10/2020;3;0;0;1
5;08/10/2020;1;0;0;0
5;09/10/2020;1;0;0;1
5;10/10/2020;3;0;0;2
5;11/10/2020;1;0;0;0
5;12/10/2020;6;0;0;0
5;13/10/2020;1;0;0;2
5;14/10/2020;6;0;1;1
5;15/10/2020;4;0;0;1
5;16/10/2020;7;4;1;0
5;17/10/2020;1;1;1;2
5;18/10/2020;3;0;0;1
5;19/10/2020;3;0;0;6
5;20/10/2020;16;0;1;2
5;21/10/2020;9;3;1;1
5;22/10/2020;6;0;2;5
5;23/10/2020;8;1;0;3
5;24/10/2020;19;3;1;4
5;25/10/2020;11;3;1;3
5;26/10/2020;28;2;3;9
5;27/10/2020;20;0;2;5
5;28/10/2020;20;1;0;15
5;29/10/2020;4;4;0;5
5;30/10/2020;30;1;0;24
5;31/10/2020;53;7;3;4
5;01/11/2020;7;1;0;2
5;02/11/2020;6;0;1;1
5;03/11/2020;6;2;1;7
5;04/11/2020;22;3;0;2
5;05/11/2020;21;1;2;7
5;06/11/2020;13;3;0;6
5;07/11/2020;21;2;1;15
5;08/11/2020;8;1;1;4
5;09/11/2020;12;0;1;8
5;10/11/2020;8;0;2;11
5;11/11/2020;15;2;2;7
5;12/11/2020;15;1;1;7
5;13/11/2020;16;3;1;4
5;14/11/2020;3;3;4;7
5;15/11/2020;13;2;3;2
5;16/11/2020;18;1;8;3
5;17/11/2020;34;1;2;33
5;18/11/2020;26;2;3;20
5;19/11/2020;32;4;1;32
5;20/11/2020;15;0;4;7
5;21/11/2020;6;1;2;10
5;22/11/2020;8;0;2;3
5;23/11/2020;7;0;3;2
5;24/11/2020;10;2;2;7
5;25/11/2020;6;1;2;7
5;26/11/2020;13;1;1;12
5;27/11/2020;6;2;3;3
5;28/11/2020;5;0;2;5
5;29/11/2020;3;1;3;1
5;30/11/2020;10;3;3;3
5;01/12/2020;9;1;3;4
5;02/12/2020;4;4;1;10
5;03/12/2020;7;1;1;3
5;04/12/2020;6;0;4;15
5;05/12/2020;2;0;1;7
5;06/12/2020;3;0;0;0
5;07/12/2020;4;0;2;2
6;19/03/2020;12;4;0;4
6;20/03/2020;22;3;2;10
6;21/03/2020;5;0;2;1
6;22/03/2020;2;1;2;2
6;23/03/2020;22;5;0;0
6;24/03/2020;12;1;0;23
6;25/03/2020;29;5;1;8
6;26/03/2020;17;1;3;5
6;27/03/2020;19;4;0;5
6;28/03/2020;22;4;3;11
6;29/03/2020;19;5;2;10
6;30/03/2020;11;5;3;1
6;31/03/2020;22;3;3;7
6;01/04/2020;40;9;6;18
6;02/04/2020;43;17;3;9
6;03/04/2020;36;9;3;9
6;04/04/2020;37;11;3;18
6;05/04/2020;11;2;5;4
6;06/04/2020;31;11;4;10
6;07/04/2020;37;11;1;13
6;08/04/2020;32;16;8;16
6;09/04/2020;26;5;5;11
6;10/04/2020;39;7;2;14
6;11/04/2020;11;2;4;20
6;12/04/2020;6;2;1;2
6;13/04/2020;22;4;7;8
6;14/04/2020;28;4;6;14
6;15/04/2020;13;1;4;15
6;16/04/2020;18;2;3;13
6;17/04/2020;24;3;8;29
6;18/04/2020;17;1;2;3
6;19/04/2020;5;0;1;0
6;20/04/2020;19;4;9;14
6;21/04/2020;12;0;1;14
6;22/04/2020;22;4;2;14
6;23/04/2020;11;3;1;13
6;24/04/2020;11;5;7;5
6;25/04/2020;6;1;4;14
6;26/04/2020;5;5;1;3
6;27/04/2020;10;3;4;2
6;28/04/2020;14;4;2;14
6;29/04/2020;11;7;0;11
6;30/04/2020;4;2;5;15
6;01/05/2020;6;1;1;14
6;02/05/2020;0;0;1;24
6;03/05/2020;6;0;0;2
6;04/05/2020;19;2;10;4
6;05/05/2020;14;2;2;10
6;06/05/2020;10;2;4;16
6;07/05/2020;18;0;1;5
6;08/05/2020;9;2;5;3
6;09/05/2020;5;2;0;1
6;10/05/2020;1;0;0;0
6;11/05/2020;5;0;2;10
6;12/05/2020;6;0;2;8
6;13/05/2020;3;0;2;9
6;14/05/2020;6;2;1;10
6;15/05/2020;6;3;2;21
6;16/05/2020;4;0;1;2
6;17/05/2020;0;0;1;1
6;18/05/2020;0;0;1;15
6;19/05/2020;2;1;2;5
6;20/05/2020;6;0;0;9
6;21/05/2020;7;0;1;7
6;22/05/2020;2;0;1;2
6;23/05/2020;0;0;0;0
6;24/05/2020;2;0;1;1
6;25/05/2020;1;0;1;4
6;26/05/2020;2;0;2;6
6;27/05/2020;2;1;0;6
6;28/05/2020;2;1;1;7
6;29/05/2020;3;0;0;5
6;30/05/2020;2;0;0;3
6;31/05/2020;1;0;0;0
6;01/06/2020;1;0;0;2
6;02/06/2020;1;1;2;3
6;03/06/2020;0;0;1;3
6;04/06/2020;1;0;1;3
6;05/06/2020;7;0;0;7
6;06/06/2020;0;0;0;1
6;07/06/2020;0;0;0;1
6;08/06/2020;2;0;0;0
6;09/06/2020;3;0;0;6
6;10/06/2020;0;0;0;4
6;11/06/2020;1;0;0;3
6;12/06/2020;1;0;1;0
6;13/06/2020;0;0;0;1
6;14/06/2020;0;0;0;0
6;15/06/2020;0;0;0;2
6;16/06/2020;4;0;1;4
6;17/06/2020;1;0;0;5
6;18/06/2020;4;0;0;4
6;19/06/2020;3;0;2;2
6;20/06/2020;0;0;1;13
6;21/06/2020;0;0;0;0
6;22/06/2020;0;0;0;1
6;23/06/2020;1;0;1;2
6;24/06/2020;0;0;0;1
6;25/06/2020;0;0;0;0
6;26/06/2020;0;0;0;17
6;27/06/2020;0;0;0;0
6;28/06/2020;0;0;0;0
6;29/06/2020;0;0;0;0
6;30/06/2020;2;0;0;8
6;01/07/2020;0;0;0;5
6;02/07/2020;2;0;0;1
6;03/07/2020;0;0;0;2
6;04/07/2020;0;0;0;0
6;05/07/2020;0;0;0;0
6;06/07/2020;0;0;0;0
6;07/07/2020;0;0;0;1
6;08/07/2020;0;0;0;1
6;09/07/2020;0;0;0;0
6;10/07/2020;0;0;0;1
6;11/07/2020;0;0;0;1
6;12/07/2020;0;0;0;0
6;13/07/2020;0;0;0;0
6;14/07/2020;1;0;0;0
6;15/07/2020;4;0;0;1
6;16/07/2020;1;1;0;1
6;17/07/2020;0;0;0;0
6;18/07/2020;0;0;0;0
6;19/07/2020;0;0;0;0
6;20/07/2020;0;0;0;0
6;21/07/2020;5;0;0;0
6;22/07/2020;8;0;0;2
6;23/07/2020;4;1;0;11
6;24/07/2020;2;1;0;1
6;25/07/2020;1;0;0;1
6;26/07/2020;0;0;0;0
6;27/07/2020;4;2;0;3
6;28/07/2020;3;0;1;2
6;29/07/2020;1;0;0;1
6;30/07/2020;3;1;1;6
6;31/07/2020;4;0;0;1
6;01/08/2020;1;0;0;0
6;02/08/2020;1;0;0;0
6;03/08/2020;4;0;0;2
6;04/08/2020;6;0;0;3
6;05/08/2020;6;0;0;0
6;06/08/2020;4;1;0;1
6;07/08/2020;7;2;0;3
6;08/08/2020;2;0;0;1
6;09/08/2020;0;0;0;0
6;10/08/2020;6;0;0;3
6;11/08/2020;2;0;0;3
6;12/08/2020;2;0;0;5
6;13/08/2020;18;0;0;3
6;14/08/2020;9;0;0;5
6;15/08/2020;1;0;0;2
6;16/08/2020;1;0;0;0
6;17/08/2020;6;0;0;6
6;18/08/2020;6;0;0;3
6;19/08/2020;4;0;0;3
6;20/08/2020;4;2;1;2
6;21/08/2020;13;0;0;10
6;22/08/2020;12;0;1;15
6;23/08/2020;0;1;0;1
6;24/08/2020;14;3;1;14
6;25/08/2020;9;2;1;5
6;26/08/2020;17;0;0;9
6;27/08/2020;6;1;0;10
6;28/08/2020;6;3;0;7
6;29/08/2020;3;0;0;3
6;30/08/2020;0;0;0;1
6;31/08/2020;13;3;0;8
6;01/09/2020;3;0;0;4
6;02/09/2020;22;3;0;7
6;03/09/2020;9;1;0;7
6;04/09/2020;9;1;3;12
6;05/09/2020;6;0;1;1
6;06/09/2020;4;1;0;2
6;07/09/2020;18;2;0;9
6;08/09/2020;24;1;2;14
6;09/09/2020;14;7;2;13
6;10/09/2020;2;0;1;6
6;11/09/2020;11;1;2;10
6;12/09/2020;11;0;2;3
6;13/09/2020;4;0;0;3
6;14/09/2020;17;1;1;9
6;15/09/2020;10;1;2;8
6;16/09/2020;12;2;0;7
6;17/09/2020;16;2;0;7
6;18/09/2020;21;7;1;9
6;19/09/2020;18;1;1;3
6;20/09/2020;1;0;0;0
6;21/09/2020;11;1;2;13
6;22/09/2020;18;4;2;22
6;23/09/2020;11;2;1;4
6;24/09/2020;10;0;2;4
6;25/09/2020;9;0;2;14
6;26/09/2020;5;2;1;19
6;27/09/2020;0;0;0;3
6;28/09/2020;11;4;1;13
6;29/09/2020;9;1;0;5
6;30/09/2020;11;2;0;15
6;01/10/2020;10;3;0;7
6;02/10/2020;17;0;0;9
6;03/10/2020;5;1;0;5
6;04/10/2020;4;1;0;3
6;05/10/2020;6;2;0;5
6;06/10/2020;11;4;3;16
6;07/10/2020;3;1;0;8
6;08/10/2020;9;3;0;7
6;09/10/2020;8;1;0;4
6;10/10/2020;8;1;2;5
6;11/10/2020;9;0;0;2
6;12/10/2020;26;5;3;10
6;13/10/2020;16;3;1;16
6;14/10/2020;17;3;0;6
6;15/10/2020;16;7;0;7
6;16/10/2020;17;3;0;5
6;17/10/2020;19;2;0;5
6;18/10/2020;7;0;2;3
6;19/10/2020;20;6;1;5
6;20/10/2020;22;4;1;24
6;21/10/2020;18;1;2;9
6;22/10/2020;21;2;0;11
6;23/10/2020;22;6;0;9
6;24/10/2020;18;3;1;10
6;25/10/2020;9;3;1;5
6;26/10/2020;17;5;3;27
6;27/10/2020;51;4;5;12
6;28/10/2020;31;8;4;18
6;29/10/2020;21;2;1;15
6;30/10/2020;20;4;2;16
6;31/10/2020;38;5;5;16
6;01/11/2020;16;3;0;7
6;02/11/2020;23;2;8;21
6;03/11/2020;63;6;10;19
6;04/11/2020;54;15;2;23
6;05/11/2020;60;5;4;31
6;06/11/2020;48;4;7;25
6;07/11/2020;44;9;4;22
6;08/11/2020;30;7;1;12
6;09/11/2020;31;10;3;22
6;10/11/2020;44;11;16;36
6;11/11/2020;20;3;11;17
6;12/11/2020;40;7;7;12
6;13/11/2020;47;11;6;27
6;14/11/2020;50;6;1;21
6;15/11/2020;14;5;7;13
6;16/11/2020;30;8;6;18
6;17/11/2020;38;3;10;33
6;18/11/2020;31;4;6;24
6;19/11/2020;34;6;6;20
6;20/11/2020;30;4;4;21
6;21/11/2020;24;5;4;15
6;22/11/2020;15;3;1;6
6;23/11/2020;22;5;5;26
6;24/11/2020;27;7;3;18
6;25/11/2020;19;0;4;20
6;26/11/2020;31;7;2;16
6;27/11/2020;28;2;10;32
6;28/11/2020;17;3;5;16
6;29/11/2020;14;0;2;5
6;30/11/2020;24;2;5;14
6;01/12/2020;23;3;17;37
6;02/12/2020;20;4;4;8
6;03/12/2020;48;6;2;32
6;04/12/2020;29;0;5;19
6;05/12/2020;30;2;3;25
6;06/12/2020;16;5;4;6
6;07/12/2020;27;7;5;9
7;19/03/2020;7;1;0;0
7;20/03/2020;7;0;1;3
7;21/03/2020;6;0;0;1
7;22/03/2020;2;0;0;0
7;23/03/2020;7;0;1;0
7;24/03/2020;8;2;1;1
7;25/03/2020;44;1;1;33
7;26/03/2020;11;1;1;5
7;27/03/2020;12;2;4;6
7;28/03/2020;34;1;1;21
7;29/03/2020;7;0;1;1
7;30/03/2020;21;0;1;12
7;31/03/2020;33;5;1;20
7;01/04/2020;15;1;4;11
7;02/04/2020;12;2;6;10
7;03/04/2020;19;2;1;5
7;04/04/2020;1;0;2;7
7;05/04/2020;5;1;0;0
7;06/04/2020;23;4;4;9
7;07/04/2020;14;0;2;10
7;08/04/2020;9;2;3;6
7;09/04/2020;7;2;3;10
7;10/04/2020;10;2;2;10
7;11/04/2020;2;1;0;6
7;12/04/2020;2;1;0;2
7;13/04/2020;10;0;3;1
7;14/04/2020;10;2;3;8
7;15/04/2020;7;1;0;11
7;16/04/2020;4;0;0;3
7;17/04/2020;14;1;3;9
7;18/04/2020;8;0;1;6
7;19/04/2020;1;0;0;0
7;20/04/2020;4;1;3;9
7;21/04/2020;6;3;1;5
7;22/04/2020;4;0;1;5
7;23/04/2020;8;0;2;10
7;24/04/2020;5;1;0;1
7;25/04/2020;6;2;2;7
7;26/04/2020;7;0;1;1
7;27/04/2020;11;0;6;2
7;28/04/2020;51;2;2;6
7;29/04/2020;3;1;1;4
7;30/04/2020;28;1;1;25
7;01/05/2020;9;0;1;8
7;02/05/2020;2;0;0;3
7;03/05/2020;0;0;2;0
7;04/05/2020;4;1;2;6
7;05/05/2020;36;0;5;14
7;06/05/2020;16;0;2;30
7;07/05/2020;8;0;3;5
7;08/05/2020;4;0;2;5
7;09/05/2020;3;0;1;1
7;10/05/2020;9;1;2;6
7;11/05/2020;1;0;0;5
7;12/05/2020;4;0;0;9
7;13/05/2020;9;0;5;13
7;14/05/2020;7;0;1;6
7;15/05/2020;1;1;3;5
